Initialising fast UCB table... done
Time in this step 0.832394
Time in this step 0.808044
Time in this step 0.815338
Time in this step 0.819263
Time in this step 0.809438
Time in this step 0.799204
Time in this step 0.805377
Time in this step 0.79012
Time in this step 0.80697
Time in this step 0.774343
Time in this step 0.784799
Time in this step 0.805404
Time in this step 0.816306
Time in this step 0.780909
Time in this step 0.774871
Time in this step 0.774663
Time in this step 0.77493
Time in this step 0.769444
Time in this step 0.761315
Time in this step 0.778927
Time in this step 0.755091
Time in this step 0.762079
Time in this step 0.755387
Time in this step 0.74668
Time in this step 0.769385
Time in this step 0.767775
Time in this step 0.751006
Time in this step 0.75649
Time in this step 0.74211
Time in this step 0.734165
Time in this step 0.733855
Time in this step 0.731145
Time in this step 0.727478
Time in this step 0.747964
Time in this step 0.798995
Time in this step 0.737156
Time in this step 0.720032
Time in this step 0.735242
Time in this step 0.738605
Time in this step 0.725546
Time in this step 0.709807
Time in this step 0.719664
Time in this step 0.729644
Time in this step 0.701377
Time in this step 0.698854
Time in this step 0.700069
Time in this step 0.709279
Time in this step 0.709367
Time in this step 0.70231
Time in this step 0.688307
Time in this step 0.694656
Time in this step 0.701362
Time in this step 0.716207
Time in this step 0.694641
Time in this step 0.682311
Time in this step 0.687636
Time in this step 0.682954
Time in this step 0.678746
Time in this step 0.675739
Time in this step 0.669393
Time in this step 0.659919
Time in this step 0.661138
Time in this step 0.677433
Time in this step 0.667105
Time in this step 0.647309
Time in this step 0.666832
Time in this step 0.677085
Time in this step 0.666295
Time in this step 0.654683
Time in this step 0.649568
Time in this step 0.643115
Time in this step 0.656491
Time in this step 0.638939
Time in this step 0.64936
Time in this step 0.635531
Time in this step 0.632945
Time in this step 0.632693
Time in this step 0.628386
Time in this step 0.633904
Time in this step 0.623608
Time in this step 0.63902
Time in this step 0.628135
Time in this step 0.639371
Time in this step 0.620934
Time in this step 0.61015
Time in this step 0.605242
Time in this step 0.609659
Time in this step 0.6437
Time in this step 0.600514
Time in this step 0.606216
Time in this step 0.604897
Time in this step 0.593539
Time in this step 0.590405
Time in this step 0.590615
Time in this step 0.591199
Time in this step 0.600623
Time in this step 0.580453
Time in this step 0.595438
Time in this step 0.601346
Time in this step 0.604799
Time in this step 0.581866
Time in this step 0.573809
Time in this step 0.578771
Time in this step 0.577904
Time in this step 0.573831
Time in this step 0.585665
Time in this step 0.567176
Time in this step 0.569354
Time in this step 0.558736
Time in this step 0.558988
Time in this step 0.552546
Time in this step 0.552156
Time in this step 0.564827
Time in this step 0.547483
Time in this step 0.548616
Time in this step 0.572615
Time in this step 0.564147
Time in this step 0.552867
Time in this step 0.540117
Time in this step 0.540934
Time in this step 0.533057
Time in this step 0.549602
Time in this step 0.531437
Time in this step 0.526951
Time in this step 0.52161
Time in this step 0.53027
Time in this step 0.518125
Time in this step 0.523974
Time in this step 0.516592
Time in this step 0.518122
Time in this step 0.515548
Time in this step 0.521379
Time in this step 0.508215
Time in this step 0.522054
Time in this step 0.528384
Time in this step 0.520349
Time in this step 0.514087
Time in this step 0.498667
Time in this step 0.496829
Time in this step 0.492925
Time in this step 0.494138
Time in this step 0.5097
Time in this step 0.489246
Time in this step 0.486025
Time in this step 0.489812
Time in this step 0.481338
Time in this step 0.485094
Time in this step 0.471707
Time in this step 0.48023
Time in this step 0.473638
Time in this step 0.469244
Time in this step 0.478037
Time in this step 0.474308
Time in this step 0.486245
Time in this step 0.483916
Time in this step 0.481273
Time in this step 0.459455
Time in this step 0.458571
Time in this step 0.45083
Time in this step 0.450492
Time in this step 0.453534
Time in this step 0.453073
Time in this step 0.458959
Time in this step 0.445163
Time in this step 0.441734
Time in this step 0.484124
Time in this step 0.437368
Time in this step 0.443113
Time in this step 0.432804
Time in this step 0.440025
Time in this step 0.433629
Time in this step 0.427215
Time in this step 0.42416
Time in this step 0.441677
Time in this step 0.439393
Time in this step 0.437787
Time in this step 0.442668
Time in this step 0.438969
Time in this step 0.403436
Time in this step 0.412124
Time in this step 0.41252
Time in this step 0.402888
Time in this step 0.403981
Time in this step 0.407034
Time in this step 0.415699
Time in this step 0.394453
Time in this step 0.39568
Time in this step 0.397858
Time in this step 0.396116
Time in this step 0.394984
Time in this step 0.38924
Time in this step 0.389974
Time in this step 0.387525
Time in this step 0.38492
Time in this step 0.383783
Time in this step 0.387747
Time in this step 0.384506
Time in this step 0.39008
Time in this step 0.385526
Time in this step 0.383401
Time in this step 0.374766
Time in this step 0.374191
Time in this step 0.366973
Time in this step 0.446216
Time in this step 0.363277
Time in this step 0.362019
Time in this step 0.353509
Time in this step 0.370527
Time in this step 0.361572
Time in this step 0.352192
Time in this step 0.349473
Time in this step 0.357201
Time in this step 0.343021
Time in this step 0.341773
Time in this step 0.338985
Time in this step 0.334811
Time in this step 0.347231
Time in this step 0.33827
Time in this step 0.335678
Time in this step 0.330777
Time in this step 0.328686
Time in this step 0.329444
Time in this step 0.342591
Time in this step 0.334038
Time in this step 0.333981
Time in this step 0.330613
Time in this step 0.323563
Time in this step 0.315129
Time in this step 0.315534
Time in this step 0.313103
Time in this step 0.305447
Time in this step 0.305158
Time in this step 0.305108
Time in this step 0.30529
Time in this step 0.306679
Time in this step 0.305203
Time in this step 0.314377
Time in this step 0.29421
Time in this step 0.298599
Time in this step 0.2963
Time in this step 0.294031
Time in this step 0.293035
Time in this step 0.285806
Time in this step 0.277103
Time in this step 0.29615
Time in this step 0.270469
Time in this step 0.269013
Time in this step 0.267382
Time in this step 0.264897
Time in this step 0.251576
Time in this step 0.255773
Time in this step 0.248961
Time in this step 0.258097
Time in this step 0.258263
Time in this step 0.250992
Time in this step 0.251308
Time in this step 0.244729
Time in this step 0.238889
Time in this step 0.235337
Time in this step 0.242843
Time in this step 0.235897
Time in this step 0.238049
Time in this step 0.23905
Time in this step 0.23257
Time in this step 0.23149
Time in this step 0.231904
Time in this step 0.228473
Time in this step 0.232725
Time in this step 0.225767
Time in this step 0.21137
Time in this step 0.206915
Time in this step 0.202749
Time in this step 0.203136
Time in this step 0.19922
Time in this step 0.166116
Time in this step 0.169805
Time in this step 0.160735
Time in this step 0.162694
Time in this step 0.146032
Terminated
Discounted return = 188, average = 155.5
Undiscounted return = 188, average = 155.5
Starting run 5 with 1024 simulations... 
Time in this step 1.16086
Time in this step 1.16824
Time in this step 1.2097
Time in this step 1.17697
Time in this step 1.15135
Time in this step 1.165
Time in this step 1.16959
Time in this step 1.15928
Time in this step 1.15244
Time in this step 1.1491
Time in this step 1.14985
Time in this step 1.18973
Time in this step 1.14893
Time in this step 1.14111
Time in this step 1.15507
Time in this step 1.13947
Time in this step 1.13258
Time in this step 1.12104
Time in this step 1.13074
Time in this step 1.17231
Time in this step 1.1605
Time in this step 1.12147
Time in this step 1.12203
Time in this step 1.11987
Time in this step 1.13513
Time in this step 1.1075
Time in this step 1.11886
Time in this step 1.11684
Time in this step 1.15152
Time in this step 1.12607
Time in this step 1.09469
Time in this step 1.10487
Time in this step 1.11812
Time in this step 1.10085
Time in this step 1.09034
Time in this step 1.08641
Time in this step 1.08541
Time in this step 1.11343
Time in this step 1.11389
Time in this step 1.06924
Time in this step 1.07668
Time in this step 1.10095
Time in this step 1.07235
Time in this step 1.09473
Time in this step 1.07038
Time in this step 1.06476
Time in this step 1.08795
Time in this step 1.09875
Time in this step 1.05671
Time in this step 1.07138
Time in this step 1.08003
Time in this step 1.04808
Time in this step 1.0596
Time in this step 1.04864
Time in this step 1.04481
Time in this step 1.07285
Time in this step 1.23318
Time in this step 1.04408
Time in this step 1.03658
Time in this step 1.04735
Time in this step 1.04369
Time in this step 1.0395
Time in this step 1.20224
Time in this step 1.15318
Time in this step 1.12324
Time in this step 1.15818
Time in this step 1.21855
Time in this step 1.12082
Time in this step 1.13711
Time in this step 1.12798
Time in this step 1.13092
Time in this step 1.11998
Time in this step 1.10761
Time in this step 1.14194
Time in this step 1.14824
